file,pure_text,word_count
nemec-g/sent/2409.,"Attached is the temporary assignment for the ONEOK deal from Sandia 
Resources.  I received a call from the confirm desk looking for paperwork on 
this deal.  We need to get this signed ASAP.  Sorry for the delay.",37
nemec-g/sent/241.,"The letter looks fine.  I want to make sure that we don't record anything 
stating the ROW price.  If we need to put it in Exhibit B or something else 
which is not recorded, let's do so.  Thanks. 






joseph russo <hitekdude55@netscape.net> on 10/13/99 01:28:13 PM",45
nemec-g/sent/2410.,Please disregard to prior version and use this one.,9
nemec-g/sent/2411.,"Tyrell,  I am assuming that Cannon has not signed the amendment to the letter 
agreement yet and we can just modify that letter.  Let me know and I will 
modify the amendment letter to reflect the new payment date.",39
nemec-g/sent/2412.,"Attached are the two confirms for the Sierra Pacific Power gas deal with the 
netting language inserted in the confirms as requested by credit.  Please 
review and let me know if you have any questions.  Christian Yoder in 
Portland also reviewed the language.",43
nemec-g/sent/2413.,"For the sake of completeness attached is the final version of the Gas 
Transaction Support Agreement.",16
nemec-g/sent/2414.,"Forgot to copy you on this earlier.  Please review and let me know if you 
have any comments.",18
nemec-g/sent/2415.,"Heather,  Attached are my comments to the contract forms.  I will also 
forward you a hardcopy of the documents.",19
nemec-g/sent/2416.,"Mark,  Please reviewed the attached letter.  I revised based on our 
discussion with WIC and CMS.",16
nemec-g/sent/2417.,"Debra,  Attached are the requested changes to Citations Enfolio Spot Contract.",11
nemec-g/sent/2418.,"Attached is the amendment letter for Cannon with a payment date of Jan. 4, 
2002.  Let me know if you have any questions.",23
nemec-g/sent/2419.,"Paul, Attached are the documents for Greeley which are:

Master Firm Enfolio
Confirmation to Enfolio
Letter Agreement governing the Transport and Storage Arrangements

Please review specifically the Confirm and Letter Agreement.  I will give 
these a once more over and we should be able to send to Greeley tomorrow.",49
nemec-g/sent/242.,"AP--

               In a shocking move that will have the rest of the Big 12 
playing recruiting
               ""catch-up"", OU has snatched a solid commitment from all-state 
wide out
                                  
               Delmer Shanks

               As a freshman, Shanks is expected to play in the ""Opossum"" set 
of OU's
               daunting new offense. 
               ""The opossum spread is going to really fool people next year"", 
Shanks
               explained in a phone interview from an Oklahoma Kwickie Mart.
               ""In the possum set, we take the left tackle and line him up 
out with 2 or 3
               of our receivers. I lay up in the backfield, like a opossum, 
and then the
               center hikes the ball to the Tight End and then it's a hand 
off to either me
               or the quarterback."".
               When asked about why he commited to OU in the middle of the 
season,
               a usually slow time of year for recruiting, Shanks had this to 
say.
               ""Well it was a no-brainer really.Skoalis going to be 
sponsoring OU
               athletics next year, so it just seemed like a natural fit. I 
really liked what
               they're gonna do with the uniforms, that sown-in dip ring 
they're putting on
               everyone's back pockets are gonna look real nice. They're also 
gonna do
               some neat stuff with the Switzer center too, gonna sell moon 
pies and
               stuff at the door.""
               Shanks did not take any official visits to other schools 
before his
               commitment, though he did say Texas A&M and OU had expressed
               interest in him all along.
               ""Yeah, they were plenty nice at A&M and Coach Slocum talked to
               momma a lot on the phone. He told her that this was gonna be 
the year
               they would pass more and that I would fit in real good with 
their high
               power pro-style attack"".
               It turns out that Delmer's mother did influence his decision 
some. A
               laughing Shanks explains,
               ""Yeah, we was out back pitching washers and momma come 
hollering
               outside...said Stoops promised her I would wear #8 at OU.
               We all been Dale Earnhardt Jr. fans for a long time, so we 
seen the
               importance of what they was saying. They don't honor you like 
that OU
               unless they done taken a real liking to you.""
               As the interview came to a close, Shanks had this to say,
               ""Keep an eye on us, cause we're gonna be pretty darn good next 
year.
               We got 11 man plays in the book where the whole line is gonna 
go out on
               pass routes and we keep the water boy in to block for the 
quarterback.
               Boomer Sooner.""
               Only time will tell if schools like Texas, Nebraska and others 
can keep up
               with Stoops and his amazing program.",442
nemec-g/sent/2420.,"Tyrell,  Attached is the letter amendment revised to reflect payment of 
Payment Two on Jan. 4, 2002 as well.  Let me know if you have any questions.",27
nemec-g/sent/2422.,"Mark,  The following are my responses to Phillip's changes in our letter 
agreement:

1.  1st Sentence of Second Paragraph - Strike of reference to Section 3.3 and 
reference to Appendix 1 - ENA's right to decrease confirmed volumes and 
Phillips' rights to release the gas are clearly set out in Section 3.3.  The 
""Operations/Delivery Scheduling Procedures"" only are the method by which this 
is effected.  This change needs to be removed.

2.  1st Sentence of Second Paragraph  - The remainder of the changes to the 
1st Sentence except for the strike of Seller's Daily Deliverability are OK.  
Seller's Daily Deliverability needs to remain as this is the correct 
terminology under the Purchase Agreement.  All we are doing here is effecting 
the provisions of the Purchase Agreement to which both parties have already 
agreed.

3.  The added sentence at the end of the second paragraph - This needs to be 
stricken.  The Medicine Bow System is not ENA's and we do not want to create 
a firm purchase deal with this letter. 

4.  1st Sentence of Third Paragraph - The add from ""that quantity of Gas..... 
to.......... (the ""Released Gas"""" should be removed.  The term Released Gas 
is defined under the Purchase Agreement and doesn't need to be defined in 
this letter.   I am OK with ENA ""hereby"" agreeing to waive any and all rights 
it has to under Section 3.3 to recall the Gas.  However,  the term rights ENA 
""may"" have needs to be stricken.  ENA's position is that we have the right to 
recall the gas as long as it hasn't been released longer than 120 days.     

If you wish to discuss these comments or would like me to discuss these with 
Phillips, I would be happy to do so.",291
nemec-g/sent/2423.,"Paul,  Attached are the Greeley Docs.  They include:

Master Firm Enfolio
Confirmation to Enfolio
Letter Agreement governing the Transport and Storage Arrangements

Please forward to the appropriate persons at Greeley.",30
nemec-g/sent/2424.,"Steve,  I will be there.





	Steve Van Hooser
	04/24/2001 12:56 PM",11
nemec-g/sent/2426.,"Stephanie,  I would suggest modifying Section 9.4 as follows:

9.4  Addendum 1, attached to this Agreement, the bid procedures under which 
the transportation capacity hereunder was obtained, is hereby incorporated by 
reference as part of this Agreement, solely for informational purposes only.",42
nemec-g/sent/2427.,"Chris,  Attached is a draft of the letter agreement between ENAP and ENA and 
Enron South America.  Please review and forward any comments you have.   
There is an existing Confid. Agreement with ENAP which runs through January 
21, 2002.  The letter I have attached piggybacks off of this existing CA.     

Does Enron South America have local counsel who can answer whether certain 
provisions in the Agreement, such as choice of Texas law, are valid under 
Chilean law?  We need to verify this or Texas law may not be binding.

Let me know if you want to discuss or have any questions.",101
nemec-g/sent/2428.,"FYI  Attached is the draft gas agreement I had forwarded to EES earlier.  I 
did not receive a response.",19
nemec-g/sent/2429.,Attached is the assignment.,4
nemec-g/sent/243.,"Attached are the latest drafts (Clean and redlined).  There are still blanks 
to be filled in for the numbers.  Please review.  The only question they 
(Foti) had on the O&M Agreement, was what the minimum yearly number would be.",39
nemec-g/sent/2430.,"Ann,  Sorry for not getting back to you on this.  I have some answers on the 
issues that were on my to do list.  It might make the most sense for me to 
comment in response to your memo dated March 8, and forward to you.  I know 
there were several items that you were checking with your people and I would 
note those.  Let me know what you think.





	""Crawford, Ann"" <AnnCrawford@aec.ca>
	04/12/2001 01:18 PM",76
nemec-g/sent/2431.,"Clement,  Please review AEC's additions and let me know what you think.",12
nemec-g/sent/2432.,"Ann,  Attached is the memo AEC forward with ENA's responses redline.  Please 
review.  When you get AEC's response completed we probably should set up a 
conference call to discuss and finalize.  Thanks.",32
nemec-g/sent/2433.,"Bruce,  

Enron North America Corp.  selected 4 candidates for interview for summer 
clerkship positions from the resumes you forward.  Two were made offers with 
both accepting the offers.  The two clerks we have working this summer are:

Alisha Mahabir - South Texas College of Law
Nabil Nachawati - University of Houston Law Center

Nabil will be working the 1st half of the summer and Alisha will be working 
the 2nd half of the summer.  Thanks for all your help with this process.  If 
you need any further information, please do not hesitate to call me at (713) 
853-3512.

Gerald Nemec",100
nemec-g/sent/2435.,"I do have comments to the proposed revisions.  I will compile them and return 
to you shortly.




	""KELLY FLEURIOT"" <KFLEURIOT@hou.projectconsulting.com>
	04/26/2001 04:35 PM",23
nemec-g/sent/2436.,Looks good.  Go ahead and forward.  Thanks for your help.,10
nemec-g/sent/2437.,"Becky,  I did not have any time off.





	Becky Spencer
	04/30/2001 11:57 AM",13
nemec-g/sent/2438.,"I will be attending.





	Kimberlee A Bennick
	04/27/2001 02:41 PM",10
nemec-g/sent/2439.,"Attached is the latest draft of the CSA based on our discussion.  Please 
forward to the appropriate individuals for review and comment.",22
nemec-g/sent/244.,Attached are a clean and redline version with all the blanks filled in.,13
nemec-g/sent/2440.,"Per your voice, attached is the form we used for the Alamac transaction.",13
nemec-g/sent/2441.,"John,  Please disregard the prior version and use this one.  Thanks.",11
nemec-g/sent/2442.,"John,  Attached are the O&M  and the Lease Agreement for the StageCoach 
Transaction.  Please review.",15
nemec-g/sent/2443.,"Becky Spencer
	04/30/2001 05:39 PM",5
nemec-g/sent/2444.,"Debra,  Do you want to take a shot at drafting these confirms.  We will need 
a firm and an interruptible confirm.",21
nemec-g/sent/2445.,"Staci,  Please review and let me know what you think of the changes.",13
nemec-g/sent/2446.,"Barry,  Do you have her email address?




	Barry Tycholiz@ENRON
	05/01/2001 04:13 PM",12
nemec-g/sent/2447.,"Per Barry's request, attached are the confirms and GTC for the sale off Kern 
River.  Please review.",17
nemec-g/sent/2448.,"I would like to move to the new garage.  Let me know what I need to do.





	Parking & Transportation@ENRON
	Sent by: DeShonda Hamilton@ENRON
	05/03/2001 03:08 PM",27
nemec-g/sent/2449.,"Attached is the response.  Please review ASAP as they are trying to file 
today to meet the response deadlines.",19
nemec-g/sent/245.,"Attached are clean and redline versions of the revised docs.  Please review 
and forward to any I missed.",18
nemec-g/sent/2451.,"Russell,  Attached are my comments.  Please let me know if you have any 
questions.",14
nemec-g/sent/2452.,"Thanks.  I was hoping you would say that.




	Andrew Edison@ENRON
	05/07/2001 10:15 AM",13
nemec-g/sent/2453.,"Barry,  Attached is a draft of the Payment One statement.  This one is set up 
for the wire transfer, so slight mods would be required for a payment by 
check.  Please review and lets discuss.",35
nemec-g/sent/2454.,"Ken,  Could you please verify the legal name for the Enron entity that will 
be the counterparty in the temp. interconnect agreement.  Is it Enron Clean 
Fuels Company?

Gerald",29
nemec-g/sent/2455.,"John,  I would be happy to review you.  No problem.





	John Kiani/ENRON@enronXgate
	05/08/2001 02:55 PM",15
nemec-g/sent/2456.,"I will prepare the documents.  Attached is the contract form that Crestone 
forwarded for their payment.  This would be a schedule to an existing Master 
Services Agreement in place between ENA and Crestone.",33
nemec-g/sent/2457.,"I tried to send this yesterday, but I received a message that it didn't go 
through.",16
nemec-g/sent/2459.,"Attached is a draft of the LOI we discussed.  Please review and let me know 
if you have any questions.",20
nemec-g/sent/246.,"I forwarded this note to Exxon Human Resources.  Please remain in your cube 
and someone will come for you shortly.",20
nemec-g/sent/2460.,"Barry,  Attached is the form for use with payment by check.",11
nemec-g/sent/2462.,"Rae,  Could you print these for me and put into a binder.  Thanks.",13
nemec-g/sent/2463.,"Julie,  Please use the attached version.  I made a slight change in the 
definition of Assets.  Let me know if you have any questions.  I am OK to 
forward this to Skipping Stone.",33
nemec-g/sent/2464.,"Ann,  Any progress on this.  We are anxious to finalize.",10
nemec-g/sent/2465.,"Mark,  Attached is the latest version of the CMS Letter Agreement with Jerry 
Shrader's changes.  Please review.  I am OK with these.  Let me know and I 
can prepare the executables.",31
nemec-g/sent/2466.,"Mark,  I am fine with this form.  



	Mark Whitt@ENRON
	Sent by: Mark Whitt@ENRON
	04/26/2001 12:38 PM",16
nemec-g/sent/2469.,"Sara,  I had to leave S.A. early Friday and was unable to pickup a CLE form.  
Can you send me one so I can get credit for the Thursday sessions.  Thanks.",31
nemec-g/sent/247.,"Some people just can't wait until the Nacho guy arrives.  Yikes.

Looks like we'll be roomies.   Eric told me you were a babe magnet.  All I 
ask is that I get the good looking one every other day.

 




Matt Gillaspie <matt.gillaspie@brentonbank.com> on 10/15/99 10:08:12 AM",45
nemec-g/sent/2470.,"Greg,  Attached is a redlined version  of the interconnect agreement with 
their comments incorporated.  I did make some revision to their comments,  
please review and if OK forward to Brazos Valley or their reps.  

Do we have any concerns from a credit standing concerning this LP.  I don't 
know the magnitude of cost on the HPL Facilities, but we need to make sure we 
don't get stuck with their cost.  Might want to ask for cash up front with a 
make whole once the facilities are completed.  I haven't made any changes to 
reflects.  Thoughts?",95
nemec-g/sent/2471.,"Greg,  I thought that was for the Rio Nogales project.  The Brazos Valley 
interconnect has no specific provisions for assignment to Pinnacle.





	Greg Brazaitis
	05/11/2001 11:06 AM",27
nemec-g/sent/2473.,Please use the following information to prepare the Confirm for Citation.,11
nemec-g/sent/2474.,"Kim,  Can you send me the original response.  The attached letter only 
contains the revisions to that letter.





	Kim Ward/ENRON@enronXgate
	05/11/2001 04:49 PM",23
nemec-g/sent/2476.,"Attached is a draft of the response to Bridgeline issue memo concerning 
various issues in the Contribution Agreement.  Please review and provide any 
comments you may have.  Thanks.",28
nemec-g/sent/2477.,"Jeff,  FYI,  Attached is the original RFP response which was modified by the 
letter I forwarded earlier.",17
nemec-g/sent/2478.,"Yes,  That would be helpful.  Let me know what time you want to meet.





	Kim Ward/ENRON@enronXgate
	05/14/2001 10:03 AM",19
nemec-g/sent/2479.,"Rae,  Can you print this for my initial on Enron logo only letterhead.  I 
need two originals.  Thanks.",18
nemec-g/sent/248.,"Mark,  I assume you are handling this one?",8
nemec-g/sent/2480.,"Mary,  Can you please draft a CA for the J.M. Huber information provided 
below.   Please use the attached as the form.  Thanks.",22
nemec-g/sent/2481.,"I am interested in the program for remote control of my thermostat via the 
internet.  Please provide me with further information.  Thanks.",22
nemec-g/sent/2483.,"Kim,  Attached is a draft of the LOU for Palo Alto.  Please review.  I am 
still reviewing and may have a few more changes.  Since time is short please 
review this draft and we can make final changes in the morning and send out.  
I will attempt to have a draft of the MSA by Thursday.",56
nemec-g/sent/2484.,"Attached for your review are the following:

1.  Enfolio Master Firm Purchase/Sale Agreement 
2.  Transaction Agreement (Package 1) to Master Firm 
3.  Transaction Agreement (Package 2) to Master Firm
4.  Enfolio Master Spot Purchase/Sale Agreement
4.  Enfolio Spot Confirmation - Master Spot Purchase/Sale Agreement Governs

Please review and call with any questions.",52
nemec-g/sent/2485.,"Yes.




	Mark Whitt@ENRON
	Sent by: Mark Whitt@ENRON
	05/11/2001 10:53 AM",10
nemec-g/sent/2487.,"Greg,  Attached is the form of guaranty to use for the Brazos Valley 
Project.  Let me know if you have any questions.",22
nemec-g/sent/2488.,"Kim,  I made a few tweaks to the letter.  Nothing substantial.  I still have 
a few questions noted and some dates that need to be filled in. Please review.",29
nemec-g/sent/2489.,"Majed,  Wanted to make sure you are still scheduled to start on May 21.  Let 
me know if anything has changed.  Thanks.",22
nemec-g/sent/249.,"Mark,  Attached is the Howell Petroleum comments we discussed.  Please handle 
accordingly.

Joe Russo's numbers are (307) 332-3940
   (307) 850-4341 cell phone

Joe,  Mark Van Skoyk in our Denver office will be taking the lead on all Lost 
Creek ROW issues.


Thanks.",42
nemec-g/sent/2490.,"We have two Summer Clerks coming in this summer which we have hired through 
the Houston Bar Association Minority Recruitment Program.   Majed Nachawati 
will be starting Monday May 21st.  He will be here 6 weeks and Alisha Mahibar 
will start on July 2 and be here the final 6 weeks.  

Enron Corp. also has hired two law summer clerks from UT .  These clerks will 
be doing 4 week rotations throughout Enron and we will have them each for a 
four week  period.  Dates are still being finalized.

Samantha Ferguson, an HBA law clerk from last summer, will again support the 
Global Market group this summer.

I would like to have a point person from each of your groups with the charge 
of getting these clerks involved in the project flow for each group.  My plan 
is to have these clerks work with two groups during their time here with the 
groups rotating during the summer.  Please, consider who in your groups would 
be best suited for this role and provide feedback as soon as possible.  I 
will take this role for the East Origination-Gas Trading group.  Thanks for 
all your help.",192
nemec-g/sent/2491.,"Attached are my revisions to the Lost Creek Gathering Agreement for the Devon 
deal. Please review and let me know if you have any issues.",25
nemec-g/sent/2492.,"Kim,  I will forward two hard copy executables to you.  Let me know if you 
have any questions.",18
nemec-g/sent/2493.,"Give Molly a call and check with her.  She may want you to report to her 
first.  Otherwise we'll see you on the 21st.




	""Nachawati, Nabil, M"" <nnachawa@Central.UH.EDU>
	05/15/2001 02:30 PM",31
nemec-g/sent/2494.,"He's all grows up cause he's all grows up!!!!!!!!!!!!!!





	""Jgillaspieci3"" <Jgillaspieci3@netzero.net>
	05/15/2001 03:55 PM",14
nemec-g/sent/2495.,"Yes





	Rae Meadows/ENRON@enronXgate
	05/15/2001 04:53 PM",6
nemec-g/sent/2499.,"Chris,  Attached is the form of Professional Services Agreement to be used 
for Power Engineers.  I am assuming Power Engineers has no existing agreement 
with any other Enron entity.  We should ask them if this is the case.  The 
rate sheet they provided would be attached as Exhibit B.  Please review.  I 
am ok to forward this to Power Engineers for their review.",63
nemec-g/sent/25.,"How about 10 a.m.?





Jamie K Ginsberg
06/02/99 06:15 PM",10
nemec-g/sent/250.,"Marlene,  We need to ask the counterparty what type of liens they have on 
their gas and we would want to limit it to those types in the contract.  We 
need as specific a description as possible.  If you want me to talk to 
someone at the counterparty I would be glad to do so.  Need a name and phone 
number.  Thanks.






Marlene Hilliard
10/08/99 08:52 AM",67
nemec-g/sent/2500.,"Amelia,  Can you check on contract # 96021047 to see if this is any current 
transport activity on this contract.  This contract was never executed.  
Reliant HL&P informed me that this contract is no longer being used and they 
would prefer to terminate or void this contract.",47
nemec-g/sent/2501.,"? 
 - Girls Are Evil.jpg",5
nemec-g/sent/2502.,"Attached are the revised Devon confirms based on our discussions with 
Shonnie.  Please review.  I am also attaching the masters again to be 
complete.",24
nemec-g/sent/2503.,"Watch It Wizzlefritz!!




	""David E Deutsch"" <dedeutsch@duke-energy.com>
	05/16/2001 01:04 PM",10
nemec-g/sent/2505.,"Marlene,  I have the Dominion contract and I will get that back to you 
shortly,  however I don't have the Midwestern Contract.





	Marlene Hilliard
	05/16/2001 01:47 PM",27
nemec-g/sent/2506.,"Dave,  Per Barry's request, attached is our firm GTC and confirm for gas 
purchase/sale.  The GTC is typically only for deal which are 6 months or 
less.  Credit also need to review the counterparty.  Depending on the 
circumstances, a Master Firm Purchase/Sale Agreement may need to be put into 
place.  Let me know if you would like a copy of the master.",62
nemec-g/sent/251.,Not sure what I am supposed to do with this.,10
nemec-g/sent/2510.,"Mr.  Drexelius, 

 Per Barry Tycholiz request, attached is the letter agreement for assignment 
and payment for the Kern River Capacity.  Please execute immediately and fax 
to my attention at (713) 646-3490.  Upon receipt I will forward to Barry for 
decision to execute or not by 1:00 pm.  Thank You for your prompt attention 
to this matter.",56
nemec-g/sent/2511.,"Sounds like the trip was AMAAAAZING!!!.  Laura should seriously consider 
writing for Conde Naste.  

I think the best quote was  ""The next morning Ryan and I were so confused 
about what had taken place the night before.""",37
nemec-g/sent/2512.,"Mark,  Attached are the committed reserves GTC along with a confirm for each 
of WIC's Contract #1 and Contract #2.  Please review.",22
nemec-g/sent/2513.,"Please review the attached I added some language at the end of the intrastate 
warranty.  To the extent this warranty gets changed, we will have to change 
the warranty in the gathering agreement.",33
nemec-g/sent/2515.,"Any time after 1 pm works for me.





	Rae Meadows/ENRON@enronXgate
	05/17/2001 02:07 PM",13
nemec-g/sent/2516.,"Mary,  Please prepare a draft bi-latieral CA with the following entity:

RealEnergy, Inc.
1900 Avenue of the Stars, Suite 755 
Los Angeles, California 90067

The topic of the CA should be information concerning a potential sale of 
natural gas and/or provision of transportation capacity for RealEnergy's 
distributive generation requirements in southern California.

You can use the Huber CA we just did for the form.  Please check conflicts 
with Kay Young as well.  Thanks.",73
nemec-g/sent/2517.,"Attached is a draft of the temporary interconnect agreement.  Please review 
and let me know if you have any questions.",20
nemec-g/sent/2519.,"How about a few for Martha!!!

1.  Warning:  The consumption of alcohol may cause Baby to think there is an 
elaborate conspiracy occurring at the bars in Mexico to send everyone home 
and rain on Baby' fun.

2.  Warning:  The lack of a functional hair dryer may cause Baby's world to 
come crashing down, and spur demands that we fly home from Europe stat!!

   



	jennifer-gillaspie@reliantenergy.com
	05/17/2001 03:49 PM",68
nemec-g/sent/252.,Not sure if these are anything near what you are looking for but FYI.,14
nemec-g/sent/2523.,"I need to terminate my membership to the Body Shop.  What do I need to do to 
effect this?",19
nemec-g/sent/2524.,"Attached are a draft of the MSA and a Transaction Agreement under the 
existing Enfolio Master in place between ENA and the City of Palo Alto.  
Please review.  There are a few questions and blanks to be completed after 
your review.",41
nemec-g/sent/2525.,"Thanks.





	Debra Perlingiere
	05/21/2001 10:41 AM",6
nemec-g/sent/2526.,"Negotiation are moving forward.  I am not sure about the organized 
sightseeing trips.  Will discuss with Eric.",17
nemec-g/sent/2528.,"Revised per your request.  I did remove the conditions precedent.  All outs 
in the Cinergy Trading Firm Contract have expired.  I understand that Kern 
has a final certificate from FERC.  Is this the case?

We do need to have the executed assignment docs, before we sign this paper.",48
nemec-g/sent/2529.,"Attached are the revised docs. based on our discussion.  Please let me know 
prior to forwarding to Palo Alto.",19
nemec-g/sent/253.,"D-Rock,  Attached are a clean and redlined copy with my comments.  I have 
noted a couple of areas where I still have questions.

One that I didn't note in the agreement, is my concern that they could deny 
us a new Delivery Point if we can't agree on terms.  We need to discuss this 
one tommorrow.  I will shout out at ya tommorrow.

The Artist",65
nemec-g/sent/2531.,"Rusty,  Attached is the amendment to the Dow Brine Agreement which extend the 
period from 160 to 190 days.  I used an amendment form instead of a letter 
form for the sake of clarity.  Sorry for the delay.",38
nemec-g/sent/2532.,"Heather,  Attached are the clean and redlined drafts of the revised Coal and 
Ash Agreements per your notes and phone mail.  Please review.   By copy of 
this email I am asking David to review the insurance section in both 
agreements for adequacy.  

David - The attached are the forms of Coal Hauling and Ash Handling agreement 
that we would use to contract with Reuse Technology for both the Lumberton 
Power LLC and Elizabethtown Power LLC.  Please provide comments.",78
nemec-g/sent/2533.,"Julie,  Attached is a clean and redlined revised LOI per our discussions. 
Please review.",14
nemec-g/sent/2534.,"I changed the date in the working drafts.  Let me know what other comments 
you have.





	Heather Kroll/ENRON@enronXgate
	05/23/2001 10:25 AM",21
nemec-g/sent/2536.,Attached are clean and redlined versions of the documents.,9
nemec-g/sent/2537.,"Love Interest - Caught in the middle - You think you are the only one who 
been hurt badly",19
nemec-g/sent/2538.,"Barry,  Attached are redlines of the docs with the changes we discussed 
today.  Please pay special note to the Maximum Daily Deliverability Quantity 
of the Confirm.  I want to discuss how this limits us and what flexibility 
this section needs.  Please review and lets discuss.",45
nemec-g/sent/2542.,"Let me address your topics one by one:

 1. That is fine, except that no guaranties regarding the condition of your 
entertainment center can be made for the duration of your stay.  What day are 
you planning on moving?
 2.  I have only received one piece of mail within the last week, so I think 
it is mostly working.
 3.  Eric's local  - Egillaspie@coral-energy.com  (713) 230-3576
 4.  No calls
 5.  Sounds good.  Sorry we haven't had a chance to catch up, we both have 
been running somewhere when we ran into each other at the house.  Sat. nite I 
think the Gillaspie's wanted to go to Sambuca's downtown.  Thought I might 
join them.  Might want to check with Eric to see what's up.  

Peace,  G$





	ryan.ruppert@exxonmobil.com
	05/25/2001 07:51 AM",129
nemec-g/sent/2543.,"Wanted to make sure you had the latest docs.  I discussed with Barry and the 
MDDQ section was not changed since this version.",23
nemec-g/sent/2544.,"The importance of all long term plans to build a comfortable life faded away 
into cloud of apathy and listfulness.  No cares anymore.  Just extract as 
much as possible from each experience never knowing where it might take you.  
Wow.  Such thought before used to scare the hell out of you.  But isn't it 
ironic to finally find out no matter how much you try to control each aspect 
of your existence, it could end up somewhere completely unforeseeable 
anyway.  You have no control.  No control.  So why try to control it.  Why 
not open yourself up to all those unknowns, those risks, those potential 
great failures.",107
nemec-g/sent/2545.,"You didn't hit your face on the pavement at any point in the evening did 
you?  In case you didn't know, Barbara and I are going to China with Eric.  I 
will be leaving June 4 and returning June 16.  Any chance I could get you to 
drop buy every couple of days and pick up my newspaper and mail and put them 
inside?  Would appreciate it.  

I pay her $50 per visit and she comes every two weeks.  Not a bad deal.

G$




	ryan.ruppert@exxonmobil.com
	05/29/2001 10:56 AM",88
nemec-g/sent/2547.,"Ken,  Attached is the Northwest Pipeline FA with my comments incorporated. I 
have attached both a clean and a redlined version.  Please note that I added 
a cap to the total facilities costs.  This is a recommendation.  To the 
extent we have no cap however,  Crescendo is at risk for all costs they 
incur.  Cost overruns could be significant.  Please review and let me know if 
you have any questions.",70
nemec-g/sent/2550.,"means the =01&Daily Midpoint=018 price set forth in Gas Dailyc (Financial T=
imes=20
Energy), or successor publication, in the column ""Daily Price Survey"" under=
=20
the listing applicable to the geographic location closest in proximity to t=
he=20
Delivery Point(s) for the relevant gas day.  If there is no single =01&Dail=
y=20
Midpoint=018 price published for that particular Gas Day, but there is publ=
ished=20
a ""Common"" range of prices under the above column and listing, then the Spo=
t=20
Price shall be the average of such =01&Common=018 high and low prices.  In =
the=20
event that no =01+Daily Midpoint=018 price or =01&Common=018 range of price=
s is published=20
for that particular Gas Day, then the Spot Price shall be the average of th=
e=20
following: the price (determined as stated above) for each of the first Gas=
=20
Day immediately preceding and following the Gas Day in which the default=20
occurred for which a Spot Price can be determined.",160
nemec-g/sent/2553.,"Attached is the revised Agency Agreement per our discussion and your notes.  
A clean and redlined version are provided.  Please review.",21
nemec-g/sent/2556.,"Per Barry's request, attached is the Agency and Management Services Agreement 
to be executed between Enron North America Corp. and Mexicana De Cobre.  Also 
attached is the form of agency agreement to be attached as Exhibit B to the 
Agency and Management Services Agreement.  This agency agreement is El Paso's 
form and must be executed by ENA, Mexicana, and El Paso.  The El Paso form 
requires that you open as a read only file.
Please review.



We are working on the gas purchase agreement and should forward shortly.

We received the power of attorney and bylaws you emailed.  I had a Spanish 
speaking attorney in our office assist me with their review.  The bylaws look 
fine. We would like you to follow up with a certified copy in the mail.   For 
now can you confirm via a response to this email, that these are the latest 
bylaws on file?  

 He noted that under the Power of Attorney, it would be required that two of 
the gentlemen listed on page 2 of the power of attorney documentation, 
execute our agreements.  Can you confirm?  Would be happy to discuss this 
with you.

Thank you for your cooperation.  

Gerald Nemec
Attorney
ENA Legal",200
nemec-g/sent/2557.,"Phone number is (713) 853-3512.





	arlanz@mexis.com (Armando Lanz)
	05/30/2001 02:28 PM",11
nemec-g/sent/2558.,"Attached for your review are a draft of the gas Confirmation and associated 
GTC.  Also attached is a clean and redlined version of the Agency and 
Management Agreement.  A few minor tweaks were made.  We also added some 
information requirements concerning your gas supply deals.  Please review.  
Thanks for your help.",51
nemec-g/sent/2559.,"Becky,  I attended the Thursday session.  Please send me the paperwork I need 
to get the CLE credits.  Thanks.",19
nemec-g/sent/256.,"Where were you guys?  I really need help.  In fact I need it so badly that I 
waited at Kenneally's until 2:00 am.",23
nemec-g/sent/2560.,"Brian,  Attached is our response to Bridgeline's issue list (revised based on 
our meeting) with a short cover letter.  I addressed the cover letter from 
you to Robert Morgan.  If that is not correct let me know.  I am sending a 
hard copy of these docs for your signature.  Let me know if you have any 
questions.",57
nemec-g/sent/2561.,"Rae,  Please print the cover letter on ENA letterhead and attached a hardcopy 
of the response.  I need to fill in Bridgeline's complete address on the 
cover letter.  Please check with Keagan to see if she has the address.",39
nemec-g/sent/2563.,"Sounds good.  Let me know if you need anything else.





	Brian Redmond/ENRON@enronXgate
	05/31/2001 08:22 AM",15
nemec-g/sent/2564.,"Louis,  Please approve a parking subsidy for Nabil Nachawati, a summer law 
clerk, in the legal dept.  My RC# is 105659, and the CO# is 0413.  Let me 
know if you need any further information.

Gerald Nemec",37
nemec-g/sent/2565.,"Attached is the executable Agency and Management Agreement Document.  Please 
print out and execute and fax back to Barry for ENA's execution.  We will fax 
back a fully executed copy.  Please note that as we discussed, two of the 
gentlemen listed in Mexicana  de Cobre's power of attorney must execute.  

Will will follow up with hardcopy orginals for execution with all the 
exhibits in the mail or delivered by Barry.  Thank You.",72
nemec-g/sent/2566.,"Forgot to mention earlier.  Please fill in the notice information on the 
executable copy of the Agency Agreement.  Thanks",19
nemec-g/sent/2567.,"Greg,  The revisions made by Brazos Valley are acceptable.  They can prepare 
the executable, sign and forward to HPL for signature.  Let me know if you 
have any questions.





	Greg Brazaitis
	05/30/2001 09:12 AM",34
